loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,application_type,mort_acc,pub_rec_bankruptcies,fico_range_low,fico_range_high,earliest_cr_line
35000.0,35000.0, 60 months,13.35,802.65,C,C2,10+ years,OWN,100000.0,Source Verified,credit_card,IN,13.54,0.0,0.0,27.0,0.0,17042.0,13.9,72.0,Individual,7.0,0.0,775.0,779.0,Jan-1995
25000.0,25000.0, 60 months,10.15,533.03,B,B2,10+ years,MORTGAGE,85000.0,Verified,debt_consolidation,FL,25.21,0.0,0.0,11.0,0.0,36354.0,82.8,22.0,Individual,6.0,0.0,690.0,694.0,May-1990
12000.0,12000.0, 36 months,14.99,415.93,C,C5,10+ years,RENT,84000.0,Verified,debt_consolidation,NY,5.85,0.0,1.0,11.0,4.0,4992.0,37.5,35.0,Individual,3.0,1.0,660.0,664.0,Apr-1995
35000.0,35000.0, 36 months,17.57,1257.8,D,D4,10+ years,MORTGAGE,95000.0,Verified,major_purchase,TX,6.52,0.0,0.0,6.0,0.0,4248.0,56.6,29.0,Individual,3.0,0.0,750.0,754.0,Mar-1995
6000.0,6000.0, 36 months,7.49,186.61,A,A4,2 years,MORTGAGE,115000.0,Not Verified,debt_consolidation,NC,36.73,0.0,0.0,20.0,0.0,28379.0,66.6,34.0,Individual,2.0,0.0,695.0,699.0,Oct-1987
4625.0,4625.0, 36 months,19.99,171.86,E,E3,9 years,OWN,42000.0,Not Verified,major_purchase,CA,26.49,0.0,0.0,8.0,1.0,3140.0,40.8,15.0,Individual,0.0,1.0,695.0,699.0,Mar-2001
5600.0,5600.0, 36 months,15.61,195.81,D,D1,8 years,RENT,42000.0,Source Verified,debt_consolidation,OH,12.69,0.0,2.0,9.0,0.0,9483.0,68.7,12.0,Individual,0.0,0.0,675.0,679.0,Aug-2007
1000.0,1000.0, 36 months,15.59,34.96,D,D1,10+ years,MORTGAGE,45000.0,Not Verified,vacation,CT,19.11,0.0,2.0,12.0,2.0,8626.0,25.6,48.0,Individual,3.0,0.0,665.0,669.0,Jan-2000
6500.0,6500.0, 36 months,7.69,202.76,A,A4,,OWN,30000.0,Verified,car,WV,9.64,0.0,0.0,3.0,0.0,4624.0,49.7,5.0,Individual,0.0,0.0,740.0,744.0,Nov-1995
25000.0,25000.0, 36 months,6.03,760.89,A,A1,2 years,MORTGAGE,116000.0,Source Verified,credit_card,CA,19.82,1.0,0.0,9.0,0.0,36329.0,49.6,26.0,Individual,2.0,0.0,760.0,764.0,Sep-1999
10000.0,10000.0, 36 months,7.49,311.02,A,A4,2 years,RENT,85000.0,Source Verified,debt_consolidation,FL,14.39,0.0,0.0,9.0,2.0,4988.0,30.4,37.0,Individual,7.0,1.0,670.0,674.0,Jul-1984
28550.0,28550.0, 60 months,18.99,740.45,E,E1,3 years,RENT,65000.0,Source Verified,debt_consolidation,TX,25.31,0.0,0.0,7.0,0.0,35211.0,89.8,11.0,Individual,0.0,0.0,705.0,709.0,Jun-1994
10000.0,10000.0, 36 months,7.49,311.02,A,A4,10+ years,MORTGAGE,78000.0,Source Verified,debt_consolidation,FL,6.32,0.0,1.0,6.0,0.0,13929.0,72.9,11.0,Individual,1.0,0.0,685.0,689.0,Apr-1977
20000.0,20000.0, 36 months,8.39,630.34,A,A5,3 years,RENT,60000.0,Verified,debt_consolidation,FL,31.36,0.0,1.0,11.0,0.0,11287.0,35.5,21.0,Individual,0.0,0.0,700.0,704.0,Feb-2003
6000.0,6000.0, 36 months,10.99,196.41,B,B3,< 1 year,RENT,70000.0,Not Verified,debt_consolidation,CA,13.29,0.0,0.0,13.0,0.0,7536.0,52.3,32.0,Individual,0.0,0.0,700.0,704.0,Sep-2004
2525.0,2525.0, 36 months,18.99,92.55,E,E1,2 years,OWN,42000.0,Verified,debt_consolidation,OH,26.11,0.0,3.0,8.0,0.0,5009.0,64.2,23.0,Individual,2.0,0.0,670.0,674.0,Nov-2003
20000.0,20000.0, 36 months,10.99,654.68,B,B3,10+ years,MORTGAGE,85000.0,Source Verified,credit_card,NY,21.71,0.0,0.0,15.0,2.0,22633.0,68.6,38.0,Individual,4.0,0.0,660.0,664.0,Dec-2001
24075.0,24075.0, 60 months,23.43,684.65,F,F1,10+ years,MORTGAGE,79303.0,Source Verified,debt_consolidation,AZ,21.88,0.0,0.0,10.0,0.0,19826.0,92.6,39.0,Individual,0.0,0.0,670.0,674.0,Dec-2002
22475.0,22475.0, 60 months,18.24,573.66,D,D5,10+ years,OWN,51130.0,Source Verified,debt_consolidation,FL,35.86,0.0,0.0,9.0,0.0,35567.0,87.2,16.0,Individual,0.0,0.0,705.0,709.0,Nov-1998
20000.0,20000.0, 36 months,10.99,654.68,B,B3,9 years,MORTGAGE,150000.0,Source Verified,debt_consolidation,FL,13.44,0.0,0.0,13.0,0.0,13185.0,41.6,32.0,Individual,2.0,0.0,680.0,684.0,Dec-1994
15000.0,15000.0, 36 months,12.49,501.74,B,B5,8 years,MORTGAGE,45000.0,Source Verified,home_improvement,OH,30.53,0.0,0.0,13.0,0.0,12809.0,32.3,25.0,Individual,2.0,0.0,700.0,704.0,May-1999
8400.0,8400.0, 36 months,13.35,284.45,C,C2,,MORTGAGE,45000.0,Source Verified,other,FL,15.21,0.0,1.0,7.0,0.0,18493.0,53.4,29.0,Individual,6.0,0.0,695.0,699.0,Dec-1996
15000.0,15000.0, 36 months,10.15,485.07,B,B2,< 1 year,RENT,157000.0,Not Verified,debt_consolidation,IL,15.6,1.0,0.0,10.0,0.0,7264.0,99.5,22.0,Individual,1.0,0.0,675.0,679.0,Jun-1997
30000.0,30000.0, 60 months,24.99,880.37,F,F4,1 year,RENT,82500.0,Verified,debt_consolidation,NY,14.32,0.0,1.0,16.0,0.0,12526.0,38.2,26.0,Individual,0.0,0.0,695.0,699.0,Nov-1995
11000.0,11000.0, 60 months,15.61,265.23,D,D1,7 years,MORTGAGE,48000.0,Verified,debt_consolidation,MI,24.18,0.0,2.0,13.0,0.0,9991.0,24.8,26.0,Individual,1.0,0.0,730.0,734.0,Sep-2004
5000.0,5000.0, 36 months,12.99,168.45,C,C2,10+ years,MORTGAGE,85000.0,Not Verified,debt_consolidation,AZ,12.01,1.0,1.0,9.0,0.0,15980.0,43.5,39.0,Individual,1.0,0.0,685.0,689.0,Aug-2001
11500.0,11500.0, 60 months,24.99,337.48,F,F4,10+ years,RENT,80000.0,Source Verified,debt_consolidation,NJ,25.16,0.0,0.0,12.0,0.0,13606.0,74.1,20.0,Individual,0.0,0.0,675.0,679.0,Dec-1997
7000.0,7000.0, 36 months,8.67,221.53,B,B1,4 years,RENT,28000.0,Source Verified,credit_card,SC,33.56,0.0,0.0,11.0,0.0,4903.0,70.0,28.0,Individual,0.0,0.0,660.0,664.0,Aug-2009
18000.0,18000.0, 36 months,6.03,547.84,A,A1,3 years,MORTGAGE,74314.0,Not Verified,credit_card,OR,8.98,0.0,2.0,7.0,0.0,25592.0,54.6,15.0,Individual,3.0,0.0,725.0,729.0,Oct-1994
5000.0,5000.0, 36 months,16.49,177.0,D,D3,10+ years,MORTGAGE,27000.0,Verified,debt_consolidation,FL,22.13,0.0,2.0,8.0,1.0,6024.0,46.7,11.0,Individual,1.0,1.0,660.0,664.0,Nov-2006
5000.0,5000.0, 36 months,18.24,181.37,D,D5,2 years,OWN,30000.0,Source Verified,other,FL,15.56,0.0,1.0,10.0,0.0,9462.0,42.6,13.0,Individual,0.0,0.0,710.0,714.0,Jun-2004
14975.0,14975.0, 36 months,20.99,564.11,E,E4,2 years,RENT,50000.0,Source Verified,debt_consolidation,NV,16.71,0.0,2.0,15.0,0.0,6805.0,66.7,24.0,Individual,0.0,0.0,660.0,664.0,Aug-1997
12000.0,12000.0, 36 months,16.29,423.61,D,D2,6 years,OWN,60000.0,Not Verified,other,KY,19.42,0.0,2.0,18.0,0.0,58754.0,43.6,45.0,Individual,3.0,0.0,700.0,704.0,Jun-1995
13025.0,13025.0, 36 months,18.54,474.43,E,E1,,MORTGAGE,60000.0,Verified,debt_consolidation,NY,22.04,1.0,2.0,12.0,0.0,29239.0,82.6,25.0,Individual,5.0,0.0,670.0,674.0,Mar-2004
20000.0,20000.0, 36 months,11.67,661.14,B,B4,4 years,MORTGAGE,150000.0,Source Verified,debt_consolidation,TX,13.21,0.0,0.0,10.0,0.0,21504.0,74.2,25.0,Individual,4.0,0.0,670.0,674.0,Apr-2000
7800.0,7800.0, 36 months,6.49,239.03,A,A2,10+ years,MORTGAGE,42000.0,Not Verified,debt_consolidation,CA,24.77,0.0,0.0,8.0,0.0,4430.0,18.1,10.0,Individual,0.0,0.0,740.0,744.0,Oct-2005
8650.0,8650.0, 36 months,13.35,292.92,C,C2,10+ years,RENT,50000.0,Not Verified,debt_consolidation,CA,12.51,0.0,2.0,15.0,1.0,5666.0,32.8,28.0,Individual,4.0,1.0,670.0,674.0,Jul-1992
25600.0,25600.0, 60 months,13.98,595.41,C,C3,3 years,RENT,80000.0,Verified,debt_consolidation,AZ,25.55,0.0,0.0,12.0,0.0,15822.0,75.3,23.0,Individual,0.0,0.0,685.0,689.0,Sep-2005
16425.0,16425.0, 36 months,11.67,542.96,B,B4,3 years,MORTGAGE,140000.0,Source Verified,debt_consolidation,CA,9.37,0.0,0.0,10.0,0.0,13787.0,51.8,17.0,Individual,1.0,0.0,670.0,674.0,May-2000
18000.0,18000.0, 60 months,18.24,459.44,D,D5,,MORTGAGE,36000.0,Verified,debt_consolidation,CA,28.63,0.0,0.0,13.0,0.0,4725.0,29.5,54.0,Individual,0.0,0.0,680.0,684.0,Nov-1993
10000.0,10000.0, 36 months,15.59,349.55,D,D1,2 years,RENT,28000.0,Source Verified,major_purchase,SC,31.29,0.0,1.0,7.0,0.0,522.0,26.1,11.0,Individual,0.0,0.0,755.0,759.0,Mar-2008
30000.0,30000.0, 60 months,12.99,682.44,C,C2,8 years,RENT,73000.0,Verified,debt_consolidation,NY,28.12,0.0,0.0,17.0,0.0,39713.0,59.9,30.0,Individual,0.0,0.0,725.0,729.0,Dec-2000
18000.0,18000.0, 36 months,10.15,582.08,B,B2,6 years,MORTGAGE,78000.0,Not Verified,debt_consolidation,IL,15.15,0.0,0.0,19.0,0.0,27625.0,65.6,28.0,Individual,3.0,0.0,660.0,664.0,May-2000
2000.0,2000.0, 36 months,14.99,69.33,C,C5,2 years,RENT,35000.0,Verified,other,IL,16.74,0.0,1.0,18.0,1.0,519.0,13.3,61.0,Individual,0.0,0.0,665.0,669.0,Nov-2004
15000.0,15000.0, 60 months,14.49,352.85,C,C4,< 1 year,MORTGAGE,50000.0,Verified,debt_consolidation,NC,18.51,1.0,2.0,18.0,0.0,12129.0,30.2,42.0,Individual,5.0,0.0,660.0,664.0,Dec-1992
12000.0,12000.0, 60 months,14.31,281.16,C,C4,10+ years,RENT,36000.0,Source Verified,credit_card,OH,18.93,0.0,0.0,13.0,0.0,10246.0,91.5,21.0,Individual,0.0,0.0,660.0,664.0,Oct-2002
2500.0,2500.0, 36 months,22.15,95.68,E,E5,3 years,MORTGAGE,35500.0,Not Verified,medical,IL,32.18,4.0,1.0,14.0,0.0,11099.0,50.0,42.0,Individual,0.0,0.0,660.0,664.0,Oct-1998
3000.0,3000.0, 36 months,11.44,98.85,B,B4,6 years,OWN,48000.0,Source Verified,debt_consolidation,OH,30.5,0.0,0.0,15.0,1.0,4357.0,17.6,24.0,Individual,2.0,1.0,730.0,734.0,Oct-2005
24000.0,24000.0, 36 months,6.03,730.46,A,A1,10+ years,MORTGAGE,82000.0,Source Verified,debt_consolidation,FL,17.81,0.0,1.0,17.0,0.0,21014.0,27.6,35.0,Individual,5.0,0.0,740.0,744.0,Nov-1995
2000.0,2000.0, 36 months,14.31,68.66,C,C4,,OWN,42000.0,Verified,other,VT,29.37,2.0,0.0,9.0,0.0,9455.0,49.0,18.0,Individual,1.0,0.0,680.0,684.0,Nov-1976
28775.0,28775.0, 60 months,17.86,728.51,D,D5,9 years,RENT,60040.0,Verified,debt_consolidation,NJ,32.82,0.0,0.0,17.0,1.0,16228.0,41.5,32.0,Individual,0.0,1.0,720.0,724.0,Aug-2003
20000.0,20000.0, 36 months,16.49,707.99,D,D3,< 1 year,MORTGAGE,170000.0,Source Verified,other,TX,21.86,2.0,2.0,11.0,2.0,10097.0,50.2,20.0,Individual,2.0,0.0,695.0,699.0,Jul-1989
7000.0,7000.0, 36 months,22.15,267.88,E,E5,,MORTGAGE,24000.0,Verified,other,TX,28.55,0.0,0.0,9.0,0.0,13085.0,79.3,27.0,Individual,3.0,0.0,695.0,699.0,Apr-2004
8500.0,8500.0, 36 months,8.39,267.9,A,A5,1 year,RENT,50715.0,Source Verified,debt_consolidation,IL,22.81,0.0,0.0,12.0,0.0,7799.0,98.7,16.0,Individual,0.0,0.0,705.0,709.0,Aug-2007
7150.0,7150.0, 36 months,17.14,255.42,D,D4,< 1 year,RENT,30000.0,Source Verified,debt_consolidation,NC,9.52,0.0,2.0,12.0,0.0,7239.0,55.3,14.0,Individual,0.0,0.0,660.0,664.0,Oct-2011
15750.0,15750.0, 60 months,11.67,347.73,B,B4,10+ years,MORTGAGE,118615.0,Not Verified,debt_consolidation,SC,18.85,0.0,0.0,9.0,3.0,10226.0,68.2,43.0,Individual,2.0,0.0,675.0,679.0,Aug-1997
10800.0,10800.0, 60 months,17.14,269.23,D,D4,10+ years,MORTGAGE,50000.0,Verified,debt_consolidation,MI,25.59,0.0,3.0,13.0,2.0,7284.0,43.9,26.0,Individual,3.0,0.0,685.0,689.0,Aug-1987
7350.0,7350.0, 36 months,17.14,262.56,D,D4,9 years,MORTGAGE,54000.0,Not Verified,other,SC,29.93,0.0,0.0,10.0,0.0,19866.0,73.3,27.0,Individual,2.0,0.0,700.0,704.0,Jul-2003
8025.0,8025.0, 36 months,16.99,286.08,D,D3,10+ years,RENT,49174.0,Verified,debt_consolidation,MO,18.26,0.0,4.0,9.0,0.0,5061.0,65.0,18.0,Individual,0.0,0.0,670.0,674.0,Jun-1981
30000.0,30000.0, 36 months,10.49,974.94,B,B3,5 years,MORTGAGE,300000.0,Verified,debt_consolidation,TX,12.44,0.0,0.0,20.0,1.0,14334.0,41.9,50.0,Individual,4.0,1.0,695.0,699.0,Jan-2000
25000.0,25000.0, 60 months,12.99,568.7,C,C2,10+ years,MORTGAGE,65000.0,Source Verified,debt_consolidation,NV,16.51,0.0,0.0,8.0,0.0,16135.0,91.2,19.0,Individual,4.0,0.0,705.0,709.0,Nov-1997
22400.0,22400.0, 36 months,19.52,827.0,E,E2,6 years,MORTGAGE,56000.0,Verified,small_business,NY,19.35,0.0,1.0,20.0,0.0,15427.0,16.0,28.0,Individual,2.0,0.0,715.0,719.0,Apr-2004
12500.0,12500.0, 60 months,10.15,266.52,B,B2,2 years,RENT,48000.0,Not Verified,credit_card,AR,23.9,0.0,0.0,35.0,0.0,12423.0,41.3,58.0,Individual,0.0,0.0,715.0,719.0,Oct-2005
7200.0,7200.0, 36 months,10.49,233.99,B,B3,10+ years,MORTGAGE,100000.0,Not Verified,debt_consolidation,VA,13.08,1.0,0.0,9.0,0.0,7443.0,41.1,24.0,Individual,4.0,0.0,685.0,689.0,Sep-1980
21000.0,21000.0, 36 months,6.49,643.54,A,A2,10+ years,RENT,134000.0,Source Verified,credit_card,NJ,14.15,0.0,0.0,11.0,0.0,64276.0,83.3,35.0,Individual,4.0,0.0,690.0,694.0,Feb-2000
5225.0,5225.0, 36 months,16.29,184.45,D,D2,3 years,RENT,55000.0,Source Verified,debt_consolidation,CA,14.34,0.0,1.0,15.0,0.0,18913.0,37.1,25.0,Individual,1.0,0.0,705.0,709.0,Dec-2004
7125.0,7125.0, 36 months,15.61,249.13,D,D1,< 1 year,RENT,25000.0,Not Verified,debt_consolidation,MI,8.69,0.0,1.0,8.0,0.0,4048.0,43.5,23.0,Individual,0.0,0.0,665.0,669.0,Oct-2005
7000.0,7000.0, 36 months,12.99,235.83,C,C2,4 years,MORTGAGE,25000.0,Source Verified,debt_consolidation,KY,18.48,0.0,0.0,9.0,1.0,7068.0,66.1,12.0,Individual,2.0,1.0,670.0,674.0,Apr-2008
8000.0,8000.0, 36 months,11.67,264.46,B,B4,< 1 year,MORTGAGE,75000.0,Source Verified,credit_card,CA,27.02,1.0,0.0,9.0,0.0,13004.0,48.2,27.0,Individual,0.0,0.0,675.0,679.0,Jul-2000
6000.0,6000.0, 36 months,12.99,202.14,C,C1,,RENT,22000.0,Source Verified,debt_consolidation,NY,26.3,0.0,0.0,5.0,2.0,5841.0,65.6,11.0,Individual,0.0,2.0,665.0,669.0,Sep-2007
28000.0,28000.0, 36 months,7.12,866.1,A,A3,2 years,MORTGAGE,231000.0,Source Verified,home_improvement,CA,5.46,0.0,0.0,8.0,0.0,2344.0,5.6,10.0,Individual,2.0,0.0,800.0,804.0,Aug-2001
7000.0,7000.0, 36 months,12.49,234.15,B,B5,< 1 year,RENT,22000.0,Source Verified,debt_consolidation,OR,19.64,0.0,0.0,5.0,0.0,5043.0,90.1,6.0,Individual,0.0,0.0,695.0,699.0,Jul-2007
35000.0,35000.0, 60 months,16.99,869.66,D,D3,10+ years,MORTGAGE,93000.0,Verified,debt_consolidation,GA,11.03,0.0,1.0,12.0,0.0,43700.0,57.1,33.0,Individual,4.0,0.0,725.0,729.0,Dec-1997
12000.0,12000.0, 36 months,12.99,404.27,C,C1,6 years,OWN,62000.0,Verified,debt_consolidation,VA,23.95,0.0,2.0,18.0,0.0,20566.0,42.6,23.0,Individual,0.0,0.0,680.0,684.0,Dec-1995
11425.0,11425.0, 60 months,24.5,332.0,F,F3,2 years,MORTGAGE,33800.0,Verified,debt_consolidation,CA,33.77,0.0,0.0,11.0,0.0,10042.0,72.2,27.0,Individual,2.0,0.0,685.0,689.0,Oct-2003
10000.0,10000.0, 36 months,12.49,334.49,B,B5,2 years,RENT,35000.0,Source Verified,debt_consolidation,KY,27.61,0.0,1.0,12.0,1.0,7789.0,77.9,47.0,Individual,5.0,1.0,665.0,669.0,Aug-1984
8000.0,8000.0, 36 months,12.49,267.6,B,B5,6 years,MORTGAGE,150600.0,Source Verified,debt_consolidation,OK,21.85,0.0,2.0,18.0,0.0,70185.0,87.9,37.0,Individual,4.0,0.0,685.0,689.0,Mar-1990
5975.0,5975.0, 36 months,8.39,188.32,A,A5,10+ years,MORTGAGE,60000.0,Source Verified,debt_consolidation,OH,17.56,0.0,2.0,14.0,1.0,5980.0,18.5,33.0,Individual,4.0,1.0,720.0,724.0,Sep-2002
9900.0,9900.0, 36 months,8.39,312.02,A,A5,< 1 year,MORTGAGE,92000.0,Verified,other,VA,1.5,0.0,0.0,6.0,0.0,3240.0,66.3,17.0,Individual,1.0,0.0,730.0,734.0,Feb-2006
10000.0,10000.0, 36 months,16.29,353.01,D,D2,,RENT,31000.0,Verified,debt_consolidation,CA,11.36,1.0,2.0,9.0,0.0,6775.0,40.6,21.0,Individual,3.0,0.0,660.0,664.0,Dec-1966
25000.0,25000.0, 36 months,6.03,760.89,A,A1,7 years,MORTGAGE,800000.0,Verified,home_improvement,CA,2.98,0.0,0.0,7.0,0.0,14290.0,32.9,17.0,Individual,1.0,0.0,725.0,729.0,Aug-1995
17100.0,17100.0, 36 months,13.98,584.28,C,C3,3 years,RENT,39000.0,Verified,major_purchase,CO,3.6,0.0,0.0,3.0,0.0,6549.0,0.0,5.0,Individual,0.0,0.0,820.0,824.0,Jan-1998
7625.0,7625.0, 36 months,19.52,281.52,E,E2,10+ years,MORTGAGE,65000.0,Verified,home_improvement,MN,12.15,5.0,1.0,8.0,0.0,4053.0,84.4,18.0,Individual,4.0,0.0,670.0,674.0,Jun-1997
27850.0,27850.0, 36 months,7.49,866.19,A,A4,7 years,MORTGAGE,72500.0,Source Verified,credit_card,GA,27.38,0.0,0.0,25.0,0.0,50891.0,72.4,71.0,Individual,4.0,0.0,665.0,669.0,Apr-1991
20000.0,20000.0, 60 months,15.61,482.23,D,D1,9 years,RENT,50000.0,Source Verified,debt_consolidation,FL,25.42,0.0,1.0,13.0,0.0,9801.0,44.5,44.0,Individual,0.0,0.0,685.0,689.0,Aug-2004
24800.0,24800.0, 60 months,15.59,597.7,D,D1,3 years,MORTGAGE,85000.0,Verified,debt_consolidation,NY,12.83,0.0,0.0,17.0,0.0,26563.0,75.9,28.0,Individual,1.0,0.0,670.0,674.0,Mar-2005
17975.0,17975.0, 60 months,18.99,466.19,E,E1,10+ years,MORTGAGE,45000.0,Not Verified,debt_consolidation,IN,18.53,0.0,0.0,11.0,0.0,36056.0,85.0,39.0,Individual,6.0,0.0,680.0,684.0,Oct-2003
10000.0,10000.0, 36 months,10.49,324.98,B,B3,1 year,RENT,85000.0,Source Verified,debt_consolidation,TX,27.22,3.0,1.0,11.0,0.0,5497.0,17.6,40.0,Individual,0.0,0.0,685.0,689.0,Aug-1999
10000.0,10000.0, 36 months,13.35,338.63,C,C2,10+ years,OWN,59000.0,Not Verified,credit_card,GA,13.26,0.0,2.0,13.0,0.0,9563.0,52.5,22.0,Individual,1.0,0.0,680.0,684.0,Feb-2005
11000.0,11000.0, 36 months,13.98,375.85,C,C3,,RENT,42261.0,Verified,credit_card,NY,34.47,0.0,0.0,28.0,1.0,24990.0,52.3,39.0,Individual,0.0,0.0,660.0,664.0,Apr-1968
10000.0,10000.0, 36 months,12.49,334.49,B,B5,7 years,RENT,50000.0,Not Verified,debt_consolidation,MD,7.75,0.0,0.0,5.0,0.0,2860.0,56.1,10.0,Individual,0.0,0.0,670.0,674.0,Jul-2007
3625.0,3625.0, 36 months,22.99,140.31,F,F1,2 years,RENT,85000.0,Verified,debt_consolidation,RI,6.72,4.0,2.0,12.0,0.0,2009.0,43.7,18.0,Individual,0.0,0.0,665.0,669.0,Apr-2004
5600.0,5600.0, 36 months,10.99,183.32,B,B3,3 years,RENT,31200.0,Not Verified,debt_consolidation,CT,19.08,0.0,0.0,7.0,0.0,7640.0,28.3,12.0,Individual,0.0,0.0,710.0,714.0,Nov-2001
12000.0,12000.0, 60 months,14.99,285.42,C,C5,9 years,RENT,69000.0,Source Verified,debt_consolidation,AL,24.66,0.0,0.0,24.0,0.0,6519.0,88.1,43.0,Individual,0.0,0.0,665.0,669.0,Mar-2001
12000.0,12000.0, 36 months,10.15,388.06,B,B2,4 years,RENT,38000.0,Source Verified,credit_card,NY,28.43,1.0,0.0,9.0,0.0,9749.0,72.2,35.0,Individual,2.0,0.0,665.0,669.0,Oct-1998
20000.0,20000.0, 36 months,11.67,661.14,B,B4,4 years,MORTGAGE,68000.0,Verified,debt_consolidation,MN,17.9,0.0,2.0,17.0,1.0,16720.0,64.6,28.0,Individual,2.0,1.0,660.0,664.0,Dec-2001
7000.0,7000.0, 36 months,10.99,229.14,B,B3,,RENT,20000.0,Verified,debt_consolidation,IN,20.59,0.0,0.0,5.0,1.0,6950.0,84.8,10.0,Individual,0.0,1.0,670.0,674.0,Jul-1973
7200.0,7200.0, 36 months,8.39,226.92,A,A5,10+ years,RENT,100000.0,Source Verified,debt_consolidation,CT,13.66,0.0,1.0,9.0,0.0,11398.0,30.3,35.0,Individual,0.0,0.0,695.0,699.0,Oct-1993
14050.0,14050.0, 60 months,25.8,419.01,G,G1,10+ years,MORTGAGE,96000.0,Source Verified,debt_consolidation,NY,13.92,0.0,1.0,11.0,0.0,12029.0,81.8,15.0,Individual,1.0,0.0,690.0,694.0,Jun-2001
18000.0,18000.0, 36 months,9.49,576.51,B,B2,10+ years,RENT,84000.0,Verified,debt_consolidation,CA,8.71,1.0,0.0,6.0,0.0,3963.0,67.2,23.0,Individual,0.0,0.0,660.0,664.0,Jul-1986
12500.0,12500.0, 36 months,12.39,417.52,C,C1,3 years,MORTGAGE,38000.0,Not Verified,credit_card,VT,29.47,0.0,0.0,7.0,0.0,33825.0,79.8,14.0,Individual,3.0,0.0,690.0,694.0,Jul-1992
35000.0,35000.0, 36 months,18.54,1274.84,E,E1,10+ years,RENT,85000.0,Verified,credit_card,GA,12.69,0.0,0.0,12.0,0.0,20000.0,84.4,22.0,Individual,0.0,0.0,675.0,679.0,Dec-2004
28000.0,28000.0, 60 months,10.99,608.65,B,B3,8 years,MORTGAGE,115000.0,Verified,home_improvement,NY,6.31,0.0,0.0,8.0,0.0,1625.0,2.7,20.0,Individual,2.0,0.0,820.0,824.0,Jun-2000
9600.0,9600.0, 36 months,12.49,321.11,B,B5,< 1 year,RENT,72000.0,Source Verified,debt_consolidation,NC,16.56,0.0,0.0,20.0,0.0,14302.0,27.6,23.0,Individual,0.0,0.0,720.0,724.0,Feb-2006
10000.0,10000.0, 60 months,12.49,224.93,B,B5,10+ years,MORTGAGE,42000.0,Not Verified,credit_card,RI,29.4,0.0,1.0,8.0,0.0,9702.0,56.1,18.0,Individual,1.0,0.0,690.0,694.0,Nov-1994
8200.0,8200.0, 36 months,14.99,284.22,C,C5,6 years,RENT,160000.0,Source Verified,debt_consolidation,NJ,1.06,0.0,0.0,4.0,0.0,2506.0,80.8,6.0,Individual,0.0,0.0,680.0,684.0,Oct-2001
24000.0,24000.0, 60 months,14.49,564.56,C,C4,3 years,MORTGAGE,97000.0,Source Verified,debt_consolidation,WA,14.46,0.0,0.0,6.0,0.0,21415.0,68.4,27.0,Individual,0.0,0.0,685.0,689.0,Nov-1997
24000.0,24000.0, 36 months,7.69,748.65,A,A4,9 years,MORTGAGE,100000.0,Source Verified,debt_consolidation,IL,19.13,0.0,1.0,8.0,0.0,17697.0,92.7,28.0,Individual,2.0,0.0,730.0,734.0,Jun-1999
10000.0,10000.0, 36 months,13.98,341.68,C,C3,7 years,RENT,102000.0,Source Verified,major_purchase,MA,11.25,1.0,0.0,11.0,0.0,8203.0,80.4,19.0,Individual,0.0,0.0,670.0,674.0,Sep-2001
10000.0,10000.0, 60 months,9.17,208.41,B,B1,10+ years,RENT,58000.0,Source Verified,debt_consolidation,CA,22.39,0.0,0.0,8.0,0.0,7056.0,27.7,15.0,Individual,0.0,0.0,790.0,794.0,Dec-1997
24000.0,24000.0, 60 months,20.2,638.53,E,E3,2 years,MORTGAGE,115000.0,Verified,debt_consolidation,IL,20.89,1.0,0.0,16.0,0.0,32290.0,92.0,30.0,Individual,3.0,0.0,660.0,664.0,Jan-1999
6000.0,6000.0, 36 months,7.12,185.6,A,A3,6 years,MORTGAGE,42000.0,Source Verified,debt_consolidation,OR,7.57,0.0,0.0,13.0,1.0,6255.0,20.0,63.0,Individual,4.0,0.0,670.0,674.0,May-1990
12000.0,12000.0, 60 months,18.54,308.26,E,E1,2 years,MORTGAGE,50000.0,Verified,debt_consolidation,HI,16.06,0.0,2.0,10.0,0.0,30301.0,87.1,23.0,Individual,1.0,0.0,675.0,679.0,Nov-2001
12000.0,12000.0, 60 months,10.99,260.85,B,B3,4 years,RENT,42000.0,Verified,debt_consolidation,PA,29.6,0.0,1.0,14.0,0.0,20503.0,44.6,24.0,Individual,0.0,0.0,660.0,664.0,Jun-2006
15000.0,15000.0, 36 months,12.99,505.34,C,C2,1 year,RENT,30000.0,Not Verified,debt_consolidation,CA,18.09,0.0,0.0,16.0,0.0,14814.0,33.7,34.0,Individual,0.0,0.0,705.0,709.0,Sep-2001
8000.0,8000.0, 36 months,14.49,275.33,C,C4,3 years,OWN,25000.0,Not Verified,debt_consolidation,MI,13.25,0.0,0.0,20.0,0.0,10179.0,58.8,25.0,Individual,0.0,0.0,660.0,664.0,Aug-2010
20000.0,20000.0, 60 months,17.14,498.56,D,D4,1 year,RENT,81000.0,Source Verified,debt_consolidation,GA,14.13,0.0,3.0,21.0,0.0,7621.0,42.1,43.0,Individual,0.0,0.0,695.0,699.0,Jun-2002
